f [Hz], FR(kf0), FI(kf0), |F(kf0)|
5.609,-1.52814,0,1.52814
5.60938,-1.02306,0,1.02306
5.60977,-0.771639,0,0.771639
5.61015,-0.798005,0,0.798005
5.61053,-1.0802,0,1.0802
5.61092,-1.55366,0,1.55366
5.6113,-2.12132,0,2.12132
5.61169,-2.66855,0,2.66855
5.61207,-3.08092,0,3.08092
5.61245,-3.26195,0,3.26195
5.61284,-3.14805,0,3.14805
5.61322,-2.71861,0,2.71861
5.6136,-1.99948,0,1.99948
5.61399,-1.05942,0,1.05942
5.61437,-1.1048e-12,0,1.1048e-12
5.61475,1.05942,0,1.05942
5.61514,1.99948,0,1.99948
5.61552,2.71861,0,2.71861
5.6159,3.14805,0,3.14805
5.61629,3.26195,0,3.26195
5.61667,3.08092,0,3.08092
5.61705,2.66855,0,2.66855
5.61744,2.12132,0,2.12132
5.61782,1.55366,0,1.55366
5.6182,1.0802,0,1.0802
5.61859,0.798005,0,0.798005
5.61897,0.771639,0,0.771639
5.61936,1.02306,0,1.02306
5.61974,1.52814,0,1.52814
5.62012,2.22019,0,2.22019
5.62051,3,0,3
5.62089,3.75092,0,3.75092
5.62127,4.35657,0,4.35657
5.62166,4.71858,0,4.71858
5.62204,4.77164,0,4.77164
5.62242,4.49352,0,4.49352
5.62281,3.90862,0,3.90862
5.62319,3.0844,0,3.0844
5.62357,2.12132,0,2.12132
5.62396,1.13781,0,1.13781
5.62434,0.252497,0,0.252497
5.62472,-0.433569,0,0.433569
5.62511,-0.85195,0,0.85195
5.62549,-0.976905,0,0.976905
5.62587,-0.828943,0,0.828943
5.62626,-0.471315,0,0.471315
5.62664,1.23486e-14,0,1.23486e-14
5.62703,0.471315,0,0.471315
5.62741,0.828943,0,0.828943
5.62779,0.976905,0,0.976905
5.62818,0.85195,0,0.85195
5.62856,0.433569,0,0.433569
5.62894,-0.252497,0,0.252497
5.62933,-1.13781,0,1.13781
5.62971,-2.12132,0,2.12132
5.63009,-3.0844,0,3.0844
5.63048,-3.90862,0,3.90862
5.63086,-4.49352,0,4.49352
5.63124,-4.77164,0,4.77164
5.63163,-4.71858,0,4.71858
5.63201,-4.35657,0,4.35657
5.63239,-3.75092,0,3.75092
5.63278,-3,0,3
5.63316,-2.22019,0,2.22019
5.63354,-1.52814,0,1.52814
5.63393,-1.02306,0,1.02306
5.63431,-0.771639,0,0.771639
5.63469,-0.798005,0,0.798005
5.63508,-1.0802,0,1.0802
5.63546,-1.55366,0,1.55366
5.63585,-2.12132,0,2.12132
5.63623,-2.66855,0,2.66855
5.63661,-3.08092,0,3.08092
5.637,-3.26195,0,3.26195
5.63738,-3.14805,0,3.14805
5.63776,-2.71861,0,2.71861
5.63815,-1.99948,0,1.99948
5.63853,-1.05942,0,1.05942
5.63891,-1.34197e-12,0,1.34197e-12
5.6393,1.05942,0,1.05942
5.63968,1.99948,0,1.99948
5.64006,2.71861,0,2.71861
5.64045,3.14805,0,3.14805
5.64083,3.26195,0,3.26195
5.64121,3.08092,0,3.08092
5.6416,2.66855,0,2.66855
5.64198,2.12132,0,2.12132
5.64236,1.55366,0,1.55366
5.64275,1.0802,0,1.0802
5.64313,0.798005,0,0.798005
5.64352,0.771639,0,0.771639
5.6439,1.02306,0,1.02306
5.64428,1.52814,0,1.52814
5.64467,2.22019,0,2.22019
5.64505,3,0,3
5.64543,3.75092,0,3.75092
5.64582,4.35657,0,4.35657
5.6462,4.71858,0,4.71858
5.64658,4.77164,0,4.77164
5.64697,4.49352,0,4.49352
5.64735,3.90862,0,3.90862
5.64773,3.0844,0,3.0844
5.64812,2.12132,0,2.12132
5.6485,1.13781,0,1.13781
5.64888,0.252497,0,0.252497
5.64927,-0.433569,0,0.433569
5.64965,-0.85195,0,0.85195
5.65003,-0.976905,0,0.976905
5.65042,-0.828943,0,0.828943
5.6508,-0.471315,0,0.471315
5.65119,-9.54575e-14,0,9.54575e-14
5.65157,0.471315,0,0.471315
5.65195,0.828943,0,0.828943
5.65234,0.976905,0,0.976905
5.65272,0.85195,0,0.85195
5.6531,0.433569,0,0.433569
5.65349,-0.252497,0,0.252497
5.65387,-1.13781,0,1.13781
5.65425,-2.12132,0,2.12132
5.65464,-3.0844,0,3.0844
5.65502,-3.90862,0,3.90862
5.6554,-4.49352,0,4.49352
5.65579,-4.77164,0,4.77164
5.65617,-4.71858,0,4.71858
5.65655,-4.35657,0,4.35657
5.65694,-3.75092,0,3.75092
5.65732,-3,0,3
5.6577,-2.22019,0,2.22019
5.65809,-1.52814,0,1.52814
5.65847,-1.02306,0,1.02306
5.65886,-0.771639,0,0.771639
5.65924,-0.798005,0,0.798005
5.65962,-1.0802,0,1.0802
5.66001,-1.55366,0,1.55366
5.66039,-2.12132,0,2.12132
5.66077,-2.66855,0,2.66855
5.66116,-3.08092,0,3.08092
5.66154,-3.26195,0,3.26195
5.66192,-3.14805,0,3.14805
5.66231,-2.71861,0,2.71861
5.66269,-1.99948,0,1.99948
5.66307,-1.05942,0,1.05942
5.66346,-1.57915e-12,0,1.57915e-12
5.66384,1.05942,0,1.05942
5.66422,1.99948,0,1.99948
5.66461,2.71861,0,2.71861
5.66499,3.14805,0,3.14805
5.66537,3.26195,0,3.26195
5.66576,3.08092,0,3.08092
5.66614,2.66855,0,2.66855
5.66653,2.12132,0,2.12132
5.66691,1.55366,0,1.55366
5.66729,1.0802,0,1.0802
5.66768,0.798005,0,0.798005
5.66806,0.771639,0,0.771639
5.66844,1.02306,0,1.02306
5.66883,1.52814,0,1.52814
5.66921,2.22019,0,2.22019
5.66959,3,0,3
5.66998,3.75092,0,3.75092
5.67036,4.35657,0,4.35657
5.67074,4.71858,0,4.71858
5.67113,4.77164,0,4.77164
5.67151,4.49352,0,4.49352
5.67189,3.90862,0,3.90862
5.67228,3.0844,0,3.0844
5.67266,2.12132,0,2.12132
5.67304,1.13781,0,1.13781
5.67343,0.252497,0,0.252497
5.67381,-0.433569,0,0.433569
5.67419,-0.85195,0,0.85195
5.67458,-0.976905,0,0.976905
5.67496,-0.828943,0,0.828943
5.67535,-0.471315,0,0.471315
5.67573,-2.03264e-13,0,2.03264e-13
5.67611,0.471315,0,0.471315
5.6765,0.828943,0,0.828943
5.67688,0.976905,0,0.976905
5.67726,0.85195,0,0.85195
5.67765,0.433569,0,0.433569
5.67803,-0.252497,0,0.252497
5.67841,-1.13781,0,1.13781
5.6788,-2.12132,0,2.12132
5.67918,-3.0844,0,3.0844
5.67956,-3.90862,0,3.90862
5.67995,-4.49352,0,4.49352
5.68033,-4.77164,0,4.77164
5.68071,-4.71858,0,4.71858
5.6811,-4.35657,0,4.35657
5.68148,-3.75092,0,3.75092
5.68186,-3,0,3
5.68225,-2.22019,0,2.22019
5.68263,-1.52814,0,1.52814
5.68302,-1.02306,0,1.02306
5.6834,-0.771639,0,0.771639
5.68378,-0.798005,0,0.798005
5.68417,-1.0802,0,1.0802
5.68455,-1.55366,0,1.55366
5.68493,-2.12132,0,2.12132
5.68532,-2.66855,0,2.66855
5.6857,-3.08092,0,3.08092
5.68608,-3.26195,0,3.26195
5.68647,-3.14805,0,3.14805
5.68685,-2.71861,0,2.71861
5.68723,-1.99948,0,1.99948
5.68762,-1.05942,0,1.05942
5.688,-1.81632e-12,0,1.81632e-12
5.68838,1.05942,0,1.05942
5.68877,1.99948,0,1.99948
5.68915,2.71861,0,2.71861
5.68953,3.14805,0,3.14805
5.68992,3.26195,0,3.26195
5.6903,3.08092,0,3.08092
5.69069,2.66855,0,2.66855
5.69107,2.12132,0,2.12132
5.69145,1.55366,0,1.55366
5.69184,1.0802,0,1.0802
5.69222,0.798005,0,0.798005
5.6926,0.771639,0,0.771639
5.69299,1.02306,0,1.02306
5.69337,1.52814,0,1.52814
5.69375,2.22019,0,2.22019
5.69414,3,0,3
5.69452,3.75092,0,3.75092
5.6949,4.35657,0,4.35657
5.69529,4.71858,0,4.71858
5.69567,4.77164,0,4.77164
5.69605,4.49352,0,4.49352
5.69644,3.90862,0,3.90862
5.69682,3.0844,0,3.0844
5.6972,2.12132,0,2.12132
5.69759,1.13781,0,1.13781
5.69797,0.252497,0,0.252497
5.69836,-0.433569,0,0.433569
5.69874,-0.85195,0,0.85195
5.69912,-0.976905,0,0.976905
5.69951,-0.828943,0,0.828943
5.69989,-0.471315,0,0.471315
5.70027,-3.1107e-13,0,3.1107e-13
5.70066,0.471315,0,0.471315
5.70104,0.828943,0,0.828943
5.70142,0.976905,0,0.976905
5.70181,0.85195,0,0.85195
5.70219,0.433569,0,0.433569
5.70257,-0.252497,0,0.252497
5.70296,-1.13781,0,1.13781
5.70334,-2.12132,0,2.12132
5.70372,-3.0844,0,3.0844
5.70411,-3.90862,0,3.90862
5.70449,-4.49352,0,4.49352
5.70487,-4.77164,0,4.77164
5.70526,-4.71858,0,4.71858
5.70564,-4.35657,0,4.35657
5.70603,-3.75092,0,3.75092
5.70641,-3,0,3
5.70679,-2.22019,0,2.22019
5.70718,-1.52814,0,1.52814
5.70756,-1.02306,0,1.02306
5.70794,-0.771639,0,0.771639
5.70833,-0.798005,0,0.798005
5.70871,-1.0802,0,1.0802
5.70909,-1.55366,0,1.55366
5.70948,-2.12132,0,2.12132
5.70986,-2.66855,0,2.66855
5.71024,-3.08092,0,3.08092
5.71063,-3.26195,0,3.26195
5.71101,-3.14805,0,3.14805
5.71139,-2.71861,0,2.71861
5.71178,-1.99948,0,1.99948
5.71216,-1.05942,0,1.05942
5.71254,4.47615e-13,0,4.47615e-13
5.71293,1.05942,0,1.05942
5.71331,1.99948,0,1.99948
5.71369,2.71861,0,2.71861
5.71408,3.14805,0,3.14805
5.71446,3.26195,0,3.26195
5.71485,3.08092,0,3.08092
5.71523,2.66855,0,2.66855
5.71561,2.12132,0,2.12132
5.716,1.55366,0,1.55366
5.71638,1.0802,0,1.0802
5.71676,0.798005,0,0.798005
5.71715,0.771639,0,0.771639
5.71753,1.02306,0,1.02306
5.71791,1.52814,0,1.52814
5.7183,2.22019,0,2.22019
5.71868,3,0,3
5.71906,3.75092,0,3.75092
5.71945,4.35657,0,4.35657
5.71983,4.71858,0,4.71858
5.72021,4.77164,0,4.77164
5.7206,4.49352,0,4.49352
5.72098,3.90862,0,3.90862
5.72136,3.0844,0,3.0844
5.72175,2.12132,0,2.12132
5.72213,1.13781,0,1.13781
5.72252,0.252497,0,0.252497
5.7229,-0.433569,0,0.433569
5.72328,-0.85195,0,0.85195
5.72367,-0.976905,0,0.976905
5.72405,-0.828943,0,0.828943
5.72443,-0.471315,0,0.471315
5.72482,-4.18876e-13,0,4.18876e-13
5.7252,0.471315,0,0.471315
5.72558,0.828943,0,0.828943
5.72597,0.976905,0,0.976905
5.72635,0.85195,0,0.85195
5.72673,0.433569,0,0.433569
5.72712,-0.252497,0,0.252497
5.7275,-1.13781,0,1.13781
5.72788,-2.12132,0,2.12132
5.72827,-3.0844,0,3.0844
5.72865,-3.90862,0,3.90862
5.72903,-4.49352,0,4.49352
5.72942,-4.77164,0,4.77164
5.7298,-4.71858,0,4.71858
5.73019,-4.35657,0,4.35657
5.73057,-3.75092,0,3.75092
5.73095,-3,0,3
5.73134,-2.22019,0,2.22019
5.73172,-1.52814,0,1.52814
5.7321,-1.02306,0,1.02306
5.73249,-0.771639,0,0.771639
5.73287,-0.798005,0,0.798005
5.73325,-1.0802,0,1.0802
5.73364,-1.55366,0,1.55366
5.73402,-2.12132,0,2.12132
5.7344,-2.66855,0,2.66855
5.73479,-3.08092,0,3.08092
5.73517,-3.26195,0,3.26195
5.73555,-3.14805,0,3.14805
5.73594,-2.71861,0,2.71861
5.73632,-1.99948,0,1.99948
5.7367,-1.05942,0,1.05942
5.73709,2.10442e-13,0,2.10442e-13
5.73747,1.05942,0,1.05942
5.73786,1.99948,0,1.99948
5.73824,2.71861,0,2.71861
5.73862,3.14805,0,3.14805
5.73901,3.26195,0,3.26195
5.73939,3.08092,0,3.08092
5.73977,2.66855,0,2.66855
5.74016,2.12132,0,2.12132
5.74054,1.55366,0,1.55366
5.74092,1.0802,0,1.0802
5.74131,0.798005,0,0.798005
5.74169,0.771639,0,0.771639
5.74207,1.02306,0,1.02306
5.74246,1.52814,0,1.52814
5.74284,2.22019,0,2.22019
5.74322,3,0,3
5.74361,3.75092,0,3.75092
5.74399,4.35657,0,4.35657
5.74437,4.71858,0,4.71858
5.74476,4.77164,0,4.77164
5.74514,4.49352,0,4.49352
5.74553,3.90862,0,3.90862
5.74591,3.0844,0,3.0844
5.74629,2.12132,0,2.12132
5.74668,1.13781,0,1.13781
5.74706,0.252497,0,0.252497
5.74744,-0.433569,0,0.433569
5.74783,-0.85195,0,0.85195
5.74821,-0.976905,0,0.976905
5.74859,-0.828943,0,0.828943
5.74898,-0.471315,0,0.471315
5.74936,-5.26682e-13,0,5.26682e-13
5.74974,0.471315,0,0.471315
5.75013,0.828943,0,0.828943
5.75051,0.976905,0,0.976905
5.75089,0.85195,0,0.85195
5.75128,0.433569,0,0.433569
5.75166,-0.252497,0,0.252497
5.75204,-1.13781,0,1.13781
5.75243,-2.12132,0,2.12132
5.75281,-3.0844,0,3.0844
5.75319,-3.90862,0,3.90862
5.75358,-4.49352,0,4.49352
5.75396,-4.77164,0,4.77164
5.75435,-4.71858,0,4.71858
5.75473,-4.35657,0,4.35657
5.75511,-3.75092,0,3.75092
5.7555,-3,0,3
5.75588,-2.22019,0,2.22019
5.75626,-1.52814,0,1.52814
5.75665,-1.02306,0,1.02306
5.75703,-0.771639,0,0.771639
5.75741,-0.798005,0,0.798005
5.7578,-1.0802,0,1.0802
5.75818,-1.55366,0,1.55366
5.75856,-2.12132,0,2.12132
5.75895,-2.66855,0,2.66855
5.75933,-3.08092,0,3.08092
5.75971,-3.26195,0,3.26195
5.7601,-3.14805,0,3.14805
5.76048,-2.71861,0,2.71861
5.76086,-1.99948,0,1.99948
5.76125,-1.05942,0,1.05942
5.76163,-2.67312e-14,0,2.67312e-14
5.76202,1.05942,0,1.05942
5.7624,1.99948,0,1.99948
5.76278,2.71861,0,2.71861
5.76317,3.14805,0,3.14805
5.76355,3.26195,0,3.26195
5.76393,3.08092,0,3.08092
5.76432,2.66855,0,2.66855
5.7647,2.12132,0,2.12132
5.76508,1.55366,0,1.55366
5.76547,1.0802,0,1.0802
5.76585,0.798005,0,0.798005
5.76623,0.771639,0,0.771639
5.76662,1.02306,0,1.02306
5.767,1.52814,0,1.52814
5.76738,2.22019,0,2.22019
5.76777,3,0,3
5.76815,3.75092,0,3.75092
5.76853,4.35657,0,4.35657
5.76892,4.71858,0,4.71858
5.7693,4.77164,0,4.77164
5.76969,4.49352,0,4.49352
5.77007,3.90862,0,3.90862
5.77045,3.0844,0,3.0844
5.77084,2.12132,0,2.12132
5.77122,1.13781,0,1.13781
5.7716,0.252497,0,0.252497
5.77199,-0.433569,0,0.433569
5.77237,-0.85195,0,0.85195
5.77275,-0.976905,0,0.976905
5.77314,-0.828943,0,0.828943
5.77352,-0.471315,0,0.471315
5.7739,-6.34488e-13,0,6.34488e-13
5.77429,0.471315,0,0.471315
5.77467,0.828943,0,0.828943
5.77505,0.976905,0,0.976905
5.77544,0.85195,0,0.85195
5.77582,0.433569,0,0.433569
5.7762,-0.252497,0,0.252497
5.77659,-1.13781,0,1.13781
5.77697,-2.12132,0,2.12132
5.77736,-3.0844,0,3.0844
5.77774,-3.90862,0,3.90862
5.77812,-4.49352,0,4.49352
5.77851,-4.77164,0,4.77164
5.77889,-4.71858,0,4.71858
5.77927,-4.35657,0,4.35657
5.77966,-3.75092,0,3.75092
5.78004,-3,0,3
5.78042,-2.22019,0,2.22019
5.78081,-1.52814,0,1.52814
5.78119,-1.02306,0,1.02306
5.78157,-0.771639,0,0.771639
5.78196,-0.798005,0,0.798005
5.78234,-1.0802,0,1.0802
5.78272,-1.55366,0,1.55366
5.78311,-2.12132,0,2.12132
5.78349,-2.66855,0,2.66855
5.78387,-3.08092,0,3.08092
5.78426,-3.26195,0,3.26195
5.78464,-3.14805,0,3.14805
5.78503,-2.71861,0,2.71861
5.78541,-1.99948,0,1.99948
5.78579,-1.05942,0,1.05942
5.78618,-2.63904e-13,0,2.63904e-13
5.78656,1.05942,0,1.05942
5.78694,1.99948,0,1.99948
5.78733,2.71861,0,2.71861
5.78771,3.14805,0,3.14805
5.78809,3.26195,0,3.26195
5.78848,3.08092,0,3.08092
5.78886,2.66855,0,2.66855
5.78924,2.12132,0,2.12132
5.78963,1.55366,0,1.55366
5.79001,1.0802,0,1.0802
5.79039,0.798005,0,0.798005
5.79078,0.771639,0,0.771639
5.79116,1.02306,0,1.02306
5.79154,1.52814,0,1.52814
5.79193,2.22019,0,2.22019
5.79231,3,0,3
5.79269,3.75092,0,3.75092
5.79308,4.35657,0,4.35657
5.79346,4.71858,0,4.71858
5.79385,4.77164,0,4.77164
5.79423,4.49352,0,4.49352
5.79461,3.90862,0,3.90862
5.795,3.0844,0,3.0844
5.79538,2.12132,0,2.12132
5.79576,1.13781,0,1.13781
5.79615,0.252497,0,0.252497
5.79653,-0.433569,0,0.433569
5.79691,-0.85195,0,0.85195
5.7973,-0.976905,0,0.976905
5.79768,-0.828943,0,0.828943
5.79806,-0.471315,0,0.471315
5.79845,-7.42294e-13,0,7.42294e-13
5.79883,0.471315,0,0.471315
5.79921,0.828943,0,0.828943
5.7996,0.976905,0,0.976905
5.79998,0.85195,0,0.85195
5.80036,0.433569,0,0.433569
5.80075,-0.252497,0,0.252497
5.80113,-1.13781,0,1.13781
5.80152,-2.12132,0,2.12132
5.8019,-3.0844,0,3.0844
5.80228,-3.90862,0,3.90862
5.80267,-4.49352,0,4.49352
5.80305,-4.77164,0,4.77164
5.80343,-4.71858,0,4.71858
5.80382,-4.35657,0,4.35657
5.8042,-3.75092,0,3.75092
5.80458,-3,0,3
5.80497,-2.22019,0,2.22019
5.80535,-1.52814,0,1.52814
5.80573,-1.02306,0,1.02306
5.80612,-0.771639,0,0.771639
5.8065,-0.798005,0,0.798005
5.80688,-1.0802,0,1.0802
5.80727,-1.55366,0,1.55366
5.80765,-2.12132,0,2.12132
5.80803,-2.66855,0,2.66855
5.80842,-3.08092,0,3.08092
5.8088,-3.26195,0,3.26195
5.80919,-3.14805,0,3.14805
5.80957,-2.71861,0,2.71861
5.80995,-1.99948,0,1.99948
5.81034,-1.05942,0,1.05942
5.81072,-5.01078e-13,0,5.01078e-13
5.8111,1.05942,0,1.05942
5.81149,1.99948,0,1.99948
5.81187,2.71861,0,2.71861
5.81225,3.14805,0,3.14805
5.81264,3.26195,0,3.26195
5.81302,3.08092,0,3.08092
5.8134,2.66855,0,2.66855
5.81379,2.12132,0,2.12132
5.81417,1.55366,0,1.55366
5.81455,1.0802,0,1.0802
5.81494,0.798005,0,0.798005
5.81532,0.771639,0,0.771639
5.8157,1.02306,0,1.02306
5.81609,1.52814,0,1.52814
5.81647,2.22019,0,2.22019
5.81686,3,0,3
5.81724,3.75092,0,3.75092
5.81762,4.35657,0,4.35657
5.81801,4.71858,0,4.71858
5.81839,4.77164,0,4.77164
5.81877,4.49352,0,4.49352
5.81916,3.90862,0,3.90862
5.81954,3.0844,0,3.0844
5.81992,2.12132,0,2.12132
5.82031,1.13781,0,1.13781
5.82069,0.252497,0,0.252497
5.82107,-0.433569,0,0.433569
5.82146,-0.85195,0,0.85195
5.82184,-0.976905,0,0.976905
5.82222,-0.828943,0,0.828943
5.82261,-0.471315,0,0.471315
5.82299,-8.501e-13,0,8.501e-13
5.82337,0.471315,0,0.471315
5.82376,0.828943,0,0.828943
5.82414,0.976905,0,0.976905
5.82453,0.85195,0,0.85195
5.82491,0.433569,0,0.433569
5.82529,-0.252497,0,0.252497
5.82568,-1.13781,0,1.13781
5.82606,-2.12132,0,2.12132
5.82644,-3.0844,0,3.0844
5.82683,-3.90862,0,3.90862
5.82721,-4.49352,0,4.49352
5.82759,-4.77164,0,4.77164
5.82798,-4.71858,0,4.71858
5.82836,-4.35657,0,4.35657
5.82874,-3.75092,0,3.75092
5.82913,-3,0,3
5.82951,-2.22019,0,2.22019
5.82989,-1.52814,0,1.52814
5.83028,-1.02306,0,1.02306
5.83066,-0.771639,0,0.771639
5.83104,-0.798005,0,0.798005
5.83143,-1.0802,0,1.0802
5.83181,-1.55366,0,1.55366
5.83219,-2.12132,0,2.12132
5.83258,-2.66855,0,2.66855
5.83296,-3.08092,0,3.08092
5.83335,-3.26195,0,3.26195
5.83373,-3.14805,0,3.14805
5.83411,-2.71861,0,2.71861
5.8345,-1.99948,0,1.99948
5.83488,-1.05942,0,1.05942
5.83526,-7.38251e-13,0,7.38251e-13
5.83565,1.05942,0,1.05942
5.83603,1.99948,0,1.99948
5.83641,2.71861,0,2.71861
5.8368,3.14805,0,3.14805
5.83718,3.26195,0,3.26195
5.83756,3.08092,0,3.08092
5.83795,2.66855,0,2.66855
5.83833,2.12132,0,2.12132
5.83871,1.55366,0,1.55366
5.8391,1.0802,0,1.0802
5.83948,0.798005,0,0.798005
5.83986,0.771639,0,0.771639
5.84025,1.02306,0,1.02306
5.84063,1.52814,0,1.52814
5.84102,2.22019,0,2.22019
5.8414,3,0,3
5.84178,3.75092,0,3.75092
5.84217,4.35657,0,4.35657
5.84255,4.71858,0,4.71858
5.84293,4.77164,0,4.77164
5.84332,4.49352,0,4.49352
5.8437,3.90862,0,3.90862
5.84408,3.0844,0,3.0844
5.84447,2.12132,0,2.12132
5.84485,1.13781,0,1.13781
5.84523,0.252497,0,0.252497
5.84562,-0.433569,0,0.433569
5.846,-0.85195,0,0.85195
5.84638,-0.976905,0,0.976905
5.84677,-0.828943,0,0.828943
5.84715,-0.471315,0,0.471315
5.84753,1.78962e-13,0,1.78962e-13
5.84792,0.471315,0,0.471315
5.8483,0.828943,0,0.828943
5.84869,0.976905,0,0.976905
5.84907,0.85195,0,0.85195
5.84945,0.433569,0,0.433569
5.84984,-0.252497,0,0.252497
5.85022,-1.13781,0,1.13781
5.8506,-2.12132,0,2.12132
5.85099,-3.0844,0,3.0844
5.85137,-3.90862,0,3.90862
5.85175,-4.49352,0,4.49352
5.85214,-4.77164,0,4.77164
5.85252,-4.71858,0,4.71858
5.8529,-4.35657,0,4.35657
5.85329,-3.75092,0,3.75092
5.85367,-3,0,3
5.85405,-2.22019,0,2.22019
5.85444,-1.52814,0,1.52814
5.85482,-1.02306,0,1.02306
5.8552,-0.771639,0,0.771639
5.85559,-0.798005,0,0.798005
5.85597,-1.0802,0,1.0802
5.85636,-1.55366,0,1.55366
5.85674,-2.12132,0,2.12132
5.85712,-2.66855,0,2.66855
5.85751,-3.08092,0,3.08092
5.85789,-3.26195,0,3.26195
5.85827,-3.14805,0,3.14805
5.85866,-2.71861,0,2.71861
5.85904,-1.99948,0,1.99948
5.85942,-1.05942,0,1.05942
5.85981,-9.75424e-13,0,9.75424e-13
5.86019,1.05942,0,1.05942
5.86057,1.99948,0,1.99948
5.86096,2.71861,0,2.71861
5.86134,3.14805,0,3.14805
5.86172,3.26195,0,3.26195
5.86211,3.08092,0,3.08092
5.86249,2.66855,0,2.66855
5.86287,2.12132,0,2.12132
5.86326,1.55366,0,1.55366
5.86364,1.0802,0,1.0802
5.86403,0.798005,0,0.798005
5.86441,0.771639,0,0.771639
5.86479,1.02306,0,1.02306
5.86518,1.52814,0,1.52814
5.86556,2.22019,0,2.22019
5.86594,3,0,3
5.86633,3.75092,0,3.75092
5.86671,4.35657,0,4.35657
5.86709,4.71858,0,4.71858
5.86748,4.77164,0,4.77164
5.86786,4.49352,0,4.49352
5.86824,3.90862,0,3.90862
5.86863,3.0844,0,3.0844
5.86901,2.12132,0,2.12132
5.86939,1.13781,0,1.13781
5.86978,0.252497,0,0.252497
5.87016,-0.433569,0,0.433569
5.87054,-0.85195,0,0.85195
5.87093,-0.976905,0,0.976905
5.87131,-0.828943,0,0.828943
5.87169,-0.471315,0,0.471315
5.87208,7.11564e-14,0,7.11564e-14
5.87246,0.471315,0,0.471315
5.87285,0.828943,0,0.828943
5.87323,0.976905,0,0.976905
5.87361,0.85195,0,0.85195
5.874,0.433569,0,0.433569
5.87438,-0.252497,0,0.252497
5.87476,-1.13781,0,1.13781
5.87515,-2.12132,0,2.12132
5.87553,-3.0844,0,3.0844
5.87591,-3.90862,0,3.90862
5.8763,-4.49352,0,4.49352
5.87668,-4.77164,0,4.77164
5.87706,-4.71858,0,4.71858
5.87745,-4.35657,0,4.35657
5.87783,-3.75092,0,3.75092
5.87821,-3,0,3
5.8786,-2.22019,0,2.22019
5.87898,-1.52814,0,1.52814
5.87936,-1.02306,0,1.02306
5.87975,-0.771639,0,0.771639
5.88013,-0.798005,0,0.798005
5.88052,-1.0802,0,1.0802
5.8809,-1.55366,0,1.55366
5.88128,-2.12132,0,2.12132
5.88167,-2.66855,0,2.66855
5.88205,-3.08092,0,3.08092
5.88243,-3.26195,0,3.26195
5.88282,-3.14805,0,3.14805
5.8832,-2.71861,0,2.71861
5.88358,-1.99948,0,1.99948
5.88397,-1.05942,0,1.05942
5.88435,-1.2126e-12,0,1.2126e-12
5.88473,1.05942,0,1.05942
5.88512,1.99948,0,1.99948
5.8855,2.71861,0,2.71861
5.88588,3.14805,0,3.14805
5.88627,3.26195,0,3.26195
5.88665,3.08092,0,3.08092
5.88703,2.66855,0,2.66855
5.88742,2.12132,0,2.12132
5.8878,1.55366,0,1.55366
5.88819,1.0802,0,1.0802
5.88857,0.798005,0,0.798005
5.88895,0.771639,0,0.771639
5.88934,1.02306,0,1.02306
5.88972,1.52814,0,1.52814
5.8901,2.22019,0,2.22019
5.89049,3,0,3
5.89087,3.75092,0,3.75092
5.89125,4.35657,0,4.35657
5.89164,4.71858,0,4.71858
5.89202,4.77164,0,4.77164
5.8924,4.49352,0,4.49352
5.89279,3.90862,0,3.90862
5.89317,3.0844,0,3.0844
5.89355,2.12132,0,2.12132
5.89394,1.13781,0,1.13781
5.89432,0.252497,0,0.252497
5.8947,-0.433569,0,0.433569
5.89509,-0.85195,0,0.85195
5.89547,-0.976905,0,0.976905
5.89586,-0.828943,0,0.828943
5.89624,-0.471315,0,0.471315
5.89662,-3.66497e-14,0,3.66497e-14
5.89701,0.471315,0,0.471315
5.89739,0.828943,0,0.828943
5.89777,0.976905,0,0.976905
5.89816,0.85195,0,0.85195
5.89854,0.433569,0,0.433569
5.89892,-0.252497,0,0.252497
5.89931,-1.13781,0,1.13781
5.89969,-2.12132,0,2.12132
5.90007,-3.0844,0,3.0844
5.90046,-3.90862,0,3.90862
5.90084,-4.49352,0,4.49352
5.90122,-4.77164,0,4.77164
5.90161,-4.71858,0,4.71858
5.90199,-4.35657,0,4.35657
5.90237,-3.75092,0,3.75092
5.90276,-3,0,3
5.90314,-2.22019,0,2.22019
5.90353,-1.52814,0,1.52814
5.90391,-1.02306,0,1.02306
5.90429,-0.771639,0,0.771639
5.90468,-0.798005,0,0.798005
5.90506,-1.0802,0,1.0802
5.90544,-1.55366,0,1.55366
5.90583,-2.12132,0,2.12132
5.90621,-2.66855,0,2.66855
5.90659,-3.08092,0,3.08092
5.90698,-3.26195,0,3.26195
5.90736,-3.14805,0,3.14805
5.90774,-2.71861,0,2.71861
5.90813,-1.99948,0,1.99948
5.90851,-1.05942,0,1.05942
5.90889,-1.44977e-12,0,1.44977e-12
5.90928,1.05942,0,1.05942
5.90966,1.99948,0,1.99948
5.91004,2.71861,0,2.71861
5.91043,3.14805,0,3.14805
5.91081,3.26195,0,3.26195
5.91119,3.08092,0,3.08092
5.91158,2.66855,0,2.66855
5.91196,2.12132,0,2.12132
5.91235,1.55366,0,1.55366
5.91273,1.0802,0,1.0802
5.91311,0.798005,0,0.798005
5.9135,0.771639,0,0.771639
5.91388,1.02306,0,1.02306
5.91426,1.52814,0,1.52814
5.91465,2.22019,0,2.22019
